"doc_id","논문명","저자명","pub_year","KCI 등재 구분","주제분야","Topic1","Topic2","Topic3","Topic4","Topic5","Topic6","Topic7","Topic8","Topic9","Topic10"
"ART002906978","청소년의 비자살적 자해경험에 대한 질적 메타연구","백연우;유지영;전화연",2022,"등재","기타사회과학",0.00696834790414231,0.00631692065490409,0.00354869897786835,0.00567727283790456,0.561396881555616,0.00424691662863439,0.00691729983273038,0.000955590183571032,0.397459254146878,0.00651281727775114
"ART002908407","일반계 여고를 졸업한 청소년의 비자살적 자해경험에 대한 내러티브 탐구","임경문;이윤주",2022,"등재","기타사회과학",0.00389729279023811,0.00518141469099308,0.00258922568491397,0.00101237604332892,0.969436143935374,0.00186019872314569,0.00333696130165467,0.00111913942883006,0.0077973056231313,0.00376994177838956
"ART002911294","자살성 사건을 경험한 청소년의 Sandplay Therapy(SPT) 임상효과","안운경;곽현정",2022,"등재후보","상담심리/심리치료",0.00270869436920896,0.957608659565086,0.00182449683098233,0.00707069983941213,0.00874389425159567,0.00987996903267369,0.00306318523503692,0.00613002265483624,0.00186547876476899,0.00110489945639862
"ART002930194","청소년의 유년기 무효화 환경이 비자살적 자해에 미치는 영향 간에 고통 감내력 부족과 비자살적 자해 결과기대의 이중매개 효과","송지숙;구본용",2023,"등재","교과교육학",0.00154771063738203,0.00300930164510553,0.001922733263569,0.957969047010902,0.000891585568091272,0.0187577473142184,0.0051853018002864,0.00519693061095551,0.00411231973499873,0.00140732241449102
"ART002953873","자해와 자살행동 메타분석 연구 개관: 생물심리사회모델에 따른 위험 및 보호요인을 중심으로","김성연;양모현;박효은;김지윤;이동훈",2023,"등재","교육상담",0.0038057122132815,0.00205817091359481,0.00268455320198924,0.00923257726155232,0.0104399448088173,0.00364489921871804,0.00616061541588226,0.000997823643271993,0.954371975989368,0.00660372733352398
"ART002958143","청소년의 비자살적 자해에 관한 연구동향 -국내학술지 중심-","김정숙;홍상욱",2023,"등재","학제간연구",0.00415827519293361,0.00166343820919184,0.00190447496864829,0.00480024286960664,0.0198258089900436,0.00219120656136963,0.00337228179162562,0.000543656480800821,0.958144602144434,0.0033960127913467
"ART002958198","발달장애 아동·청소년의 도전적 행동이 음악치료사의 심리적 소진에 미치는 영향: 자기 효능감과 소명의식 조절효과를 중심으로","최안나;황은영",2023,"등재","음악심리학/치료학",0.00281245035116278,0.946989992612292,0.00179960509767756,0.0106069632802213,0.0090703976877514,0.0144331641586424,0.002757731611198,0.00826066973231941,0.00193253222451325,0.00133649324422177
"ART002962086","청소년 자해, 자살 사고, 자살 시도 경험에 대한 질적 연구","박경은;이동훈",2023,"등재","심리과학",0.00782764927605408,0.00602340807355085,0.00215098260878373,0.00120694918204296,0.963517088267649,0.00219818049545683,0.00364876174332683,0.00160709831478403,0.00731276192807878,0.00450712011027289
"ART002966200","고등학교 청소년들의 심리적 특성에 따른 비자살적 자해행동의 차이: 잠재 프로파일 분석을 중심으로","김명화;이창현",2023,"등재","심리과학",0.00191847363956031,0.00484439821668391,0.00201134677738786,0.95148859728113,0.00135440993510453,0.0173766103636856,0.00918139614494362,0.00491800489094764,0.00495942299110239,0.00194733975945377
"ART002971116","청소년용 비자살적 자해 신념 척도의 개발 및 타당화","정미림;이영순",2023,"등재","심리과학",0.00531822933563493,0.00314628177904797,0.00256627639292361,0.0909020522380602,0.00822923222427611,0.0118125141732731,0.00583801233100393,0.00147581205703916,0.865443590808011,0.00526799866072992
"ART002980246","키워드 네트워크 분석을 통해 살펴본 청소년 자해에 대한사회적 인식 연구","장벼리",2023,"등재후보","청소년학",0.0048051547450686,0.00197080409905428,0.00250138906474319,0.00722369980252618,0.0148253490014792,0.00315288822042086,0.00551581583206247,0.000904772865951126,0.954703449191869,0.00439667717682447
"ART002988636","청소년이 지각하는 부모의 심리적 통제, 정서조절곤란, 비자살적 자해간의 관계에서 마음챙김의 조절된 매개효과","황수정;정현희",2023,"등재","기타사회과학",0.00512311723480056,0.00857005343798931,0.00345985418510464,0.272333492197609,0.00311777676427931,0.621350378621745,0.00513127831848208,0.0752036066432941,0.00314415725008969,0.002566285346606
"ART002988871","토픽모델링을 활용한 ‘자해’관련 유튜브 댓글의 내용분석","권경인;신성미",2023,"등재","교과교육학",0.00117507172901044,0.00204982483266825,0.00101424113099369,0.00498700217443136,0.0107575386924426,0.000705259585967156,0.964520084470502,0.00626000620329354,0.00500033550466895,0.00353063567602231
"ART002990255","청소년 자살의 보호요인에 관한 델파이 연구: 생물심리사회적 접근을 바탕으로","양모현;박효은;이주영;이동훈",2023,"등재","심리과학",0.000890504896993049,0.00119016017725032,0.00255065226375379,0.00281503737197333,0.00804032328233155,0.00254216938133638,0.0038723978109523,0.00125397110171719,0.00340684483349437,0.973437938880198
"ART002990604","학교모래놀이 집단상담이 자해경험이 있는 초등학생의 자아개념, 자해 기능, 자살사고에 미치는 효과 예비연구","전문주;이호경;안운경",2023,"등재후보","상담심리/심리치료",0.00359803976533325,0.00703902986633402,0.00120028564812561,0.0148706850676912,0.00297809649909058,0.959273977686933,0.000633442237390082,0.00759933173327451,0.00150835143924091,0.00129876005658625
"ART002996105","청소년 비자살적 자해 관련 질적연구 동향","정수연;이지연",2023,"등재","교과교육학",0.0065771740852861,0.0031581131004651,0.00302874297589126,0.00281658948193035,0.44156098578967,0.00200669548448048,0.00495328057661291,0.000644143229314676,0.528507482350247,0.0067467929261027
"ART003005329","비자살적 자해를 겪는 우울증 청소년의 미술치료 사례연구","강지연;김태은",2023,"등재","심리과학",0.167675348661318,0.221639759602112,0.00693649819322287,0.00670563765486831,0.478063341702827,0.0133478426291791,0.00974283978818463,0.0835095191777272,0.00669593528694785,0.00568327730361295
"ART003008354","청소년의 또래관계스트레스와 비자살적자해의 관계: 적응적 인지적 정서조절에 의해 조절된 자기비난의 매개효과","박영순",2023,"등재","청소년복지",0.00402463500476834,0.00634050612901093,0.0022890933753958,0.238938501985899,0.00184927241225748,0.712399718930126,0.0036186523712,0.0254043000268723,0.00307637964794356,0.00205894011652667
"ART003016182","위기청소년 지원기관 이용자의 자살 생각에 영향을 미치는 요인","윤소현",2023,"등재","기타사회과학",0.00455723075388887,0.0085833490616445,0.00625145036245765,0.0121316013878106,0.00769621910965993,0.00705196482228284,0.297671042121081,0.649406930026306,0.00221399123537938,0.00443622111948971
"ART003030799","정서 반응성이 청소년의 비자살적 자해동기에 미치는 영향: 부정 긴급성과 정서조절곤란의 이중매개효과","이현주;이영순",2023,"등재","심리과학",0.00183642070764591,0.00355364375786889,0.0018737291689052,0.944939881902003,0.00101082258776432,0.0300350772394232,0.00529114761169629,0.0055368199187241,0.00434837353235934,0.00157408357360996
"ART003031100","내면화된 수치심, 고통감내력이 비자살적 자해에 미치는 영향: 회피-분산 정서조절양식의 조절된 매개효과","최미량;이자영",2023,"등재","교육상담",0.0016304920290828,0.00351980516680529,0.00179939267239088,0.944894601047264,0.000807179950883011,0.0313171562294825,0.00470393022293269,0.00683356928507996,0.00322534694923779,0.00126852644684061
"ART003042435","심리 외상을 경험한 중도입국청소년의 위기 개입적 표현예술치료 사례연구","서현주",2023,"등재","특수교육",0.00378230039200812,0.00437809978641244,0.00149147524637137,0.000571603888479761,0.97878943474876,0.00122648345706789,0.00212675458352707,0.000961508674185321,0.00365449680437978,0.00301784241880833
"ART003043870","아동기 애착 외상이 여자 청소년의 자해 경험에 미치는영향: 정신화 매개효과를 중심으로","최상순;권해수",2023,"등재","상담심리/심리치료",0.365945437845697,0.00769820820842957,0.00308977071840292,0.0222034044767432,0.00771569669524326,0.56536700336581,0.00139451445933414,0.0201754008664313,0.0043679584839934,0.00204260487991544
"ART003053389","청소년 비자살적 자해 치료 프로그램 개관","장선희;신효정",2024,"등재","심리과학",0.00425857343816326,0.00223849884239236,0.00171709882874479,0.00818387734089396,0.0107334627535158,0.00383820159553195,0.00353325732396184,0.000970962496948353,0.961132055458343,0.00339401192150515
"ART003066548","청소년 정신건강 문제 유형화 연구: SDQ-Kr의 활용","김신아;강주연",2024,"등재","학제간연구",0.00145426502006196,0.973943156345074,0.000904376666969845,0.00354152031260708,0.00674714027690838,0.00479229519322925,0.00168066993111129,0.00516773667084766,0.000978017465563741,0.000790822117626387
"ART003070710","비자살적 자해행동 청소년의 푸드아트테라피 사례","양정하;이미나",2024,"등재후보","청소년학",0.0112114728253913,0.496430088379033,0.00830953063265497,0.0155062858583845,0.217058864667497,0.0303786653888677,0.018690303034833,0.189647689157522,0.00553376058746983,0.00723333946834608
"ART003072783","비자살적 자해 여자 청소년 대상 상담경험에 관한 합의적 질적 연구: 학교 상담자의 경험을 중심으로","윤예진;박재연",2024,"등재","기타사회과학",0.0948830309771813,0.0064867818378899,0.00286745107915237,0.00196738923592757,0.868845631561712,0.00477982778307374,0.00329137201735275,0.00390272174736525,0.00796211518222394,0.00501367857812146
"ART003074608","비자살적 자해 청소년 자녀를 둔 어머니의 경험에 관한 현상학적 연구","양은륜;정문경",2024,"등재","교육상담",0.00302810603549393,0.00468078873358032,0.00140076759229906,0.000967687505144049,0.973784485645352,0.00191154972247147,0.00369173168090665,0.00157873689471094,0.00457160188647916,0.00438454430356187
"ART003081877","코로나19 상황 속 청소년의 지각된 스트레스와 비자살적 자해의 관계에서 가족관계와 자아존중감의 다중가산조절효과","김동현;서동현",2024,"등재","기타사회과학",0.00367102644304174,0.0052400842448664,0.00276198641328092,0.00868676086744886,0.00190080949057303,0.0193029061477878,0.0065308413300847,0.95055909986802,0.000376361069795962,0.000970124125100364
"ART003084205","청소년의 비자살적 자해가 자살적 자해로 이행 및 중단된 경험에 대한 연구","박경은;이동훈",2024,"등재","심리과학",0.00286265887189221,0.00433574644929192,0.00140477424459546,0.000805683764910288,0.976223884607617,0.00163444976125611,0.00252455084382438,0.0011256138029134,0.00543136060818422,0.00365127704551518
"ART003084215","다변량 분석방법을 이용한 청소년의 비자살적 자해사고 및 자해행동 예측","정미림;이상인;이영순;김종완",2024,"등재","심리과학",0.00287430061343133,0.922026975850642,0.00183248926363734,0.0238773537565523,0.00976055912866075,0.0176032459626248,0.0047778571753062,0.0131553689797148,0.00234568804316254,0.00174616122626753
"ART003086585","비자살적 자해 청소년의 개인 미술치료 질적 사례연구","이승정;신형미;천세나;정여주",2024,"등재","심리과학",0.0424805584295483,0.22200052794936,0.0028049411480414,0.00292310678448762,0.70207531182221,0.00639825802349943,0.00444912169547045,0.00631059620207513,0.00635028143467683,0.00420729651063028
"ART003091062","남자 청소년의 자해 경험에 관한 현상학적 연구","김동례;장수미",2024,"등재","사회복지학",0.0038175667050716,0.00601699568813069,0.00201956713725561,0.00103150304566796,0.971479278283958,0.00214488229883091,0.00266319733983188,0.00177855344718162,0.00506861003189828,0.00397984602217368
"ART003094035","학교 밖 청소년의 비자살적 자해와 자살생각에 따른 잠재계층 분류 및 영향요인","김동현;신나은",2024,"등재","청소년복지",0.00558862957582308,0.421064396257779,0.00363401202862081,0.0105364119545055,0.00935778851166164,0.0126878951470178,0.0251325188468648,0.508696790052025,0.0012471380924702,0.00205441953323211
"ART003102852","후기청소년이 지각한 정서 무효화와 자해 간의 관계: 스트레스의 매개효과를 중심으로","유안나;신성만",2024,"등재","기타사회과학",0.00237795351233656,0.00525815367770057,0.00207028767750081,0.922983616672505,0.00162902203962288,0.0427403936478369,0.00633674916108144,0.00976406423703782,0.00450766059839052,0.00233209877598728
"ART003108400","임상군 청소년의 반복적인 자해 경험에 대한 연구","이윤주;이계성",2024,"등재","학제간연구",0.23350261752506,0.0601215732368165,0.00431884647478408,0.00411043176341387,0.656256056355288,0.00813247706325072,0.00584486677832058,0.00878937434770271,0.0132703992570142,0.00565335719834905
"ART003109119","청소년의 스트레스가 자해행동에 미치는 영향: 사회적 지지에 의한 불안의 조절된 매개효과","박영숙;유주영",2024,"등재","학제간연구",0.00283480561162655,0.00380020572463974,0.0022349400636104,0.00540487281832579,0.00143611583939643,0.0091811853847826,0.00595047016723857,0.968200644597525,0.000255147762160791,0.000701612030694706
"ART003109234","청소년 자해 보호요인 연구: 생물심리사회적 관점에서 자해 및 자살행동 경험이 있는 청소년 인식을 중심으로","양모현;박효은;이동훈;이화정",2024,"등재","학교/교육심리",0.000912291001392472,0.0013470744355708,0.00239801272362613,0.0033689565881733,0.00829415815757669,0.003058168788005,0.004112088011771,0.00170441016079193,0.00346865801483247,0.97133618211826
"ART003114199","청소년의 정서적 학대 경험과 비자살적 자해의 관계: 자기체계손상과 정서조절곤란의 매개효과","김명진;하정희",2024,"등재","교육학",0.00309484493378975,0.00462627044130619,0.00112669043868009,0.0363926592739054,0.00222402566740329,0.932209004116839,0.0010562558187364,0.0163767392720438,0.00141623735888086,0.00147727267841477
"ART003116301","청소년이 지각한 스트레스와 학교적응의 관계에서 자아존중감 불안의 매개효과 : 자해 비자해 집단 비교","김영화;최진아",2024,"등재","상담심리/심리치료",0.00574139740681795,0.0108450862800651,0.00328303189636564,0.0350726072448201,0.00246000428235421,0.471136002318536,0.00504241489522077,0.463646007244371,0.000942251683196579,0.00183119674825292
"ART003118190","사이버폭력 실태 및 피해자 보호 강화 방안 - 사이버 불링(Cyber-bullying)을 중심으로 -","신혜진",2024,"등재","형사정책",0.00145851013544657,0.00136465952665552,0.98070418393991,0.00248732327190727,0.00368856179351919,0.00173786999704568,0.00100838575915428,0.0037592657704045,0.00171480396948598,0.0020764358364711
"ART003120037","청소년 자살 위험요인: 생물심리사회모델에 기반한 델파이 연구","김성연;이보라;이주영;이동훈",2024,"등재","심리과학",0.00149478588875355,0.00282236980549204,0.00276716719333513,0.0168204409634189,0.0112666324838298,0.00273156650259745,0.646596797507201,0.00825409291591467,0.00899885156234033,0.298247295177118
"ART003120111","자살 청소년 지인들의 경험을 통해 살펴본 청소년 자살 위험요인에 관한 질적 연구","이상하;경서하;이동훈",2024,"등재","심리과학",0.00393288653439457,0.00541562728529322,0.00283850700759048,0.0094885912409983,0.164431940447266,0.00227460391725543,0.767748701456465,0.0119880258901882,0.011899099548379,0.0199820166721693
"ART003121927","청소년의 부적응적 완벽주의와 비자살적 자해의 관계에서 자기자비와 자기비판의 매개효과","이정훈;장은비",2024,"등재","기타사회과학",0.00648272077438132,0.014770906143718,0.00644420190398306,0.455110965742251,0.00810885815811772,0.364809197002372,0.00986565696267731,0.0455139130452671,0.00829124922452217,0.0806023310427098
"ART003134476","자해의 원인과 해석에 관한 연구 : 청소년 자해동기요인을 중심으로","한정석;이세온",2024,"등재","학제간연구",0.00883336308933635,0.0102981532312483,0.44297417192102,0.109719703590807,0.00726556850837427,0.0301441328016749,0.034609449792747,0.344624652564416,0.00538604216422307,0.00614476233615213
"ART003135534","복합외상이 비자살적 자해에 미치는 영향: 정서조절곤란의 매개효과와 매개변인의 하위요인 탐색","이정민",2024,"등재","상담심리/심리치료",0.00381945919156771,0.00832096386032037,0.00211762153172654,0.840755443154251,0.00195843375894738,0.119600139105052,0.00522219481099832,0.0119354109033094,0.00421289357069692,0.00205744011313054
"ART003137901","학생의 마음건강 향상을 위한 학교 기반 통합지원체계 개관: 심리학자의 역할과 방향 제안","어유경;도례미;강지현",2024,NA,"심리과학",0.00253931813856185,0.00228748576298332,0.963755996851334,0.00312646489474856,0.0110892130259349,0.00234440806534978,0.00193575589458122,0.00469601679115968,0.00310448495194265,0.00512085562340405
"ART003140151","생물심리사회이론에 기반한 자해의 위험요인 연구: 청소년 관점을 중심으로","양모현;이보라;이동훈;이화정",2024,"등재","심리과학",0.000917833419188705,0.0013045787288545,0.00227268544054636,0.00360720624401297,0.00806051572425454,0.00322256962119771,0.00454077659585815,0.00179842665356977,0.00340985353652626,0.970865554035991
"ART003140158","코로나-19 이전, 도중 및 이후 청소년과 초기성인의 자해 행동 추이: 텍스트마이닝 접근","김서영;정의정;엄태윤;이동귀",2024,"등재","심리과학",0.972832410462199,0.00174163421242733,0.00133372868599064,0.00233278400955328,0.0077422954119961,0.00424016369570429,0.00102534488009307,0.0043956268336131,0.00354429584938471,0.000811715959038368
"ART003140159","미디어와 주변인을 통해 접한 자해 경험이 청소년 자해 및 자살행동에 미치는 영향","이보라;김성연;이동훈",2024,"등재","심리과학",0.00190382145596826,0.00454630734891655,0.00160008116900474,0.0224527648416986,0.0101419185301018,0.00296848816095087,0.925757562497873,0.0184547981618855,0.00663250059653472,0.00554175723706595
"ART003141960","청소년의 성별에 따른 부모양육태도 하위요인과 자해 간의 관계에 관한 연구","정규형;김이슬;이미영;우현재",2024,"등재","사회과학일반",0.21805318391788,0.0155976397006155,0.00809683206557812,0.0349942174764914,0.087604199594287,0.0326362484256533,0.245008290795924,0.30781256596099,0.0263454802434772,0.0238513418191031
"ART003148672","청소년의 비행경험이 자해행동에 미치는 영향: 우울에 의한 부정적 자아인식의 조절된 매개효과","박영숙;유주영",2024,"등재","학제간연구",0.00250241236384659,0.00362062636458007,0.00210879195930861,0.00468659336085068,0.0013290177984069,0.00870417255627371,0.00552419162917112,0.970658476513856,0.000222950832594124,0.000642766621112209
"ART003153128","청소년의 일상생활 스트레스가 비자살적 자해에 미치는 영향에서 한부모가정 여부에 따른 불안의 조절된 매개효과","이래혁",2024,"등재","스트레스생리학",0.36741495640789,0.014485462130324,0.00644773090201956,0.0436677850191311,0.0125627666490344,0.308251260744407,0.00680393998689633,0.231595044663885,0.00530961833549698,0.00346143516091594
"ART003159229","나일락(樂) 프로그램(아동청소년의 자해예방을 위한 초단기간 변증법적 행동치료 기술 훈련)의 나이, 성별, 자해 경험 여부, 프로그램 시행 방법에 따른 효과성 분석","이제정;정승원;신철규;김현정;박선규;노인영;이종국;오근;서희영",2024,"등재","정신신체의학/자문조정정신의학",0.00204538385402264,0.961512883459021,0.00126511056811793,0.00613487477846886,0.00955468020754844,0.00766699440068944,0.00245460789384613,0.006722461115679,0.00144931514335577,0.00119368857925016
"ART003159742","청소년 위기수준 결정, 위기결과 및 자해행동 유형 분석","박현정;정유라;김미라",2024,"등재","상담심리/심리치료",0.00146810177986608,0.967289640549085,0.00112839879880285,0.00479535252356277,0.0076792939065663,0.00601395186073781,0.00231561504289778,0.00719706285340272,0.0011252567918006,0.000987325893278385
"ART003168872","전문상담교사가 인식한 비자살적 자해 청소년 상담의 어려움에 관한 개념도 연구","신진경;김희정",2025,"등재","교육학",0.0123523322240471,0.123830026081448,0.138440991785851,0.0154980522122316,0.521593087302296,0.0348265978412476,0.00680902996301341,0.0114771164718399,0.0194485527775056,0.115724213340519
"ART003170917","중학생과 고등학생의 성별에 따른 위기청소년의 비자살적 자해 예측요인 탐색: 머신러닝 및 네트워크 분석을 활용하여","윤다은;엄연용;송원영",2025,"등재","기타사회과학",0.001117287167514,0.00305550381431574,0.000893380416852153,0.0109056714690468,0.00692348626539899,0.00175833451575893,0.947947698657859,0.0193941597853712,0.00389559175260288,0.0041088861552802
"ART003171612","청소년의 자해 경험","염미정;여한구",2024,"등재후보","정신분석학/분석심리학",0.0032024662427737,0.00421192807668763,0.00121647361630247,0.0007191484141547,0.97796662613542,0.00188840989795074,0.00219094088675931,0.0013794290609443,0.00325716262251803,0.00396741504648944
"ART003172521","미술치료사의 비자살적 자해 청소년 미술치료 경험에 관한 질적 연구","안수진;박은선",2025,"등재","심리과학",0.00261852026704816,0.00395672322980775,0.00107572352123422,0.000698892395966534,0.979857404984643,0.00166310620714965,0.00193064126509805,0.00135236146085719,0.00331270504845512,0.00353392161974016
"ART003173543","아동·청소년 성폭력 피해자 영상녹화물의 증거능력 특례 법개정론 - 2차피해로부터 피해자 보호와 피고인 방어권 보장의 정당한 균형 검토 -","김한균",2025,"등재","형사정책",0.00157093592970945,0.00149078625286904,0.976673352742416,0.00291619943405644,0.00497229735249413,0.00208195292280015,0.00106955277831711,0.0045854581597961,0.00195787356781925,0.00268159085972217
"ART003174368","비 자살적 자해가 자살 위험성에 미치는 영향: ADHD와 수면량의 조절된 조절 효과","최한나;임나영",2025,"등재","학제간연구",0.00488330203863657,0.0121603895932476,0.00271831130178296,0.00921950801941778,0.00319871801873047,0.0184962237462499,0.00802669120825434,0.939484660590203,0.000503590215786066,0.00130860526769113
"ART003178165","청소년의 자해 과정 및 멈춤 과정에 대한 질적연구","임재연",2025,"등재","교육학일반",0.00267508417210327,0.00407866202815732,0.0014229370525861,0.000972572849591713,0.97128964914736,0.00164884506959311,0.00520235265677751,0.00211206130949679,0.00408274092530194,0.00651509478903269
"ART003184842","부모의 심리적 통제가 청소년의 비자살적 자해에 미치는 영향: 정서인식명확성과 인지적 회피의 이중매개효과","이주연;김정민",2025,"등재","기타사회과학",0.00203233319158349,0.00344031100416228,0.000581643763101715,0.0209622070872708,0.00204731323959795,0.960185285841562,0.000508132724047675,0.00812593125009717,0.000968226467153059,0.00114861543142329
"ART003186068","청소년의 비자살적 자해가 자살위험성에 미치는 영향에서 보호요인의 조절효과: 성별 비교를 중심으로","유지희",2025,"등재","사회복지학",0.00334302450785573,0.00656599210619529,0.00252477957277098,0.00818084433314065,0.00239542176660966,0.0165925512600993,0.00697389349885203,0.951860968388028,0.000371531879530284,0.00119099268691791
"ART003194659","SNS모방충동이 자해의도에 미치는 영향:  청소년 자해동기요인을 중심으로","이세온;이정민;한정석",2025,"등재","경찰행정",0.00235859057706121,0.00388130171724834,0.00185269439855706,0.00474407353751679,0.00180231322970116,0.00800864766054087,0.00663260494913814,0.96965571233132,0.000240065916425028,0.000823995682491536
"ART003197611","청소년이 지각한 부모-자녀 간 의사소통이 자해 행동에  미치는 영향: 인지적 정서 조절의 매개효과를 중심으로","이옥순;김규리",2025,"등재","교과교육학",0.00250801530048604,0.00440752464179117,0.00131828943749332,0.594056259673069,0.00156836464333369,0.376677523178685,0.00274360849482615,0.0119943975714856,0.00287296612044021,0.00185305093838975
"ART003202764","청소년 내담자의 자해 행동에 대한  여성청소년동반자의 체험분석","박은향",2025,"등재","교과교육학",0.00396200487269278,0.00557090780243578,0.00140207984913297,0.00123124257127658,0.970288380459849,0.00291354925187333,0.00303044939262256,0.00228883571805794,0.00445036370002308,0.00486218638203643
"ART003206520","마음건강 증진을 위한 도덕교육 방안 연구 -비자살적 자해 예방을 중심으로-","권재은",2025,"등재","교육학",0.00466143672373707,0.00545052210672076,0.861162944718272,0.0128472327824529,0.012430558615557,0.0750429739863071,0.00178089582530631,0.0148729468431255,0.0045508376647208,0.00719965073380051
"ART003212221","감정표현불능증이 청소년의 비자살적 자해에 미치는 영향: 부모에 의한 학대경험의 조절효과","박상미",2021,"미등재","상담심리/심리치료",0.00528423495538645,0.00651889107293236,0.00273216954192226,0.0317380744599172,0.00312845200987797,0.935741692463566,0.00126172854193227,0.00894186729748272,0.00298304649720379,0.00166984315977814
"ART003212283","비자살적 자해와 자살의 유사성, 차별성, 연속성에 관한 질적연구: 학교상담자의 경험을 기반으로","김성연;박효은;이보라;이동훈",2025,NA,"심리과학",0.00366975435164501,0.00551772037876343,0.00166352691628262,0.00155563365125402,0.963585085210238,0.00390215196711195,0.00451904279985161,0.00304125838043661,0.00481409786186835,0.0077317284825476
"ART003218395","청소년의 주의력결핍 과잉행동과 비자살적 자해의 관계에서 학교부적응의 매개효과: 성별 비교","하수정;홍유나;김한솔",2025,"등재","청소년복지",0.00939243672888752,0.158262188893658,0.00376580270594602,0.0289083317571994,0.00772613451668115,0.253512620226125,0.00635049988298346,0.528282392387777,0.0012884293581502,0.00251116354259202
"ART003218547","중학생의 대인관계스트레스와 비자살적자해와의  관계에서 반추의 매개효과","김윤정;김윤희",2025,"등재","교과교육학",0.00115617093909176,0.0028308387060845,0.00111195225922568,0.958485409782738,0.000920824790383517,0.0199477762194241,0.00478280165242738,0.00648899695106844,0.00279955521958036,0.00147567347997674
"ART003222531","청소년상담자용 자해상담 역량 척도 개발 및 타당화","김지연;유현실",2025,"등재","교육학",0.00279616143883734,0.00200583845351331,0.00132075010279054,0.00903494584652311,0.0114836972623643,0.00421151043786358,0.00304736642503724,0.000926916556002778,0.960847212412147,0.00432560106492083
"ART003222538","청소년의 정서적 학대경험과 비자살적 자해신념의 관계: 단절․거절도식과 자해에 대한 사회적 노출의 조절된 매개효과","양정인;이동형",2025,"등재","교육학",0.00179715305893889,0.00400045899397208,0.00101553112617147,0.718829842765359,0.00114530343392799,0.257274158715227,0.00266976307706844,0.00898116271722913,0.002622512011012,0.00166411410109397
"ART003225565","고립ㆍ은둔 청년의 자살 및 자해 생각에 영향을 미치는 요인","권혜림",2025,"등재","사회과학일반",0.0021808530364588,0.00407700400615911,0.00162755152131243,0.008146157698086,0.00605733245495554,0.00319391311184447,0.754837252459968,0.213222984503113,0.00215327141340579,0.00450367979469749
"ART003225738","청소년의 학교생활 스트레스가 비자살적 자해에 미치는 영향: 정서조절곤란의 매개효과","허정연;성경주",2025,"등재","기타예술체육",0.00286833704385375,0.00691396629968376,0.000889153453040548,0.0386100030286856,0.00315650180088583,0.932949558913598,0.00089822826640426,0.0103979674270426,0.00158913812861455,0.00172714563819077
"ART003228040","청소년 비자살적 자해(NSSI)에 대한 기독교 병리학적 진단","이은혜;김규보",2025,"등재","목회상담학",0.00378558120417298,0.00365696288480019,0.00100507747890405,0.000616211610281551,0.97968671116976,0.00142160282924592,0.00179301112776894,0.00126380069852122,0.00355686252696203,0.00321417846958321
