"doc_id","논문명","저자명","pub_year","KCI 등재 구분","주제분야","Topic1","Topic2","Topic3","Topic4","Topic5","Topic6","Topic7","Topic8","Topic9","Topic10"
"ART002906978","청소년의 비자살적 자해경험에 대한 질적 메타연구","백연우;유지영;전화연",2022,"등재","기타사회과학",0.0043557586654344,0.00557493722685101,0.0108426844717114,0.00537866209902214,0.0147361165967118,0.521270138594943,0.0276674100512173,0.0034031902974914,0.393656556092413,0.013114545904204
"ART002908407","일반계 여고를 졸업한 청소년의 비자살적 자해경험에 대한 내러티브 탐구","임경문;이윤주",2022,"등재","기타사회과학",0.00357689378356365,0.00317927671289973,0.00528119636048935,0.00187604542240064,0.00707997407900658,0.967675733924706,0.00192833420303973,0.0011231674289147,0.00688459800552844,0.00139478007945098
"ART002911294","자살성 사건을 경험한 청소년의 Sandplay Therapy(SPT) 임상효과","안운경;곽현정",2022,"등재후보","상담심리/심리치료",0.00319247841721834,0.00206921139211885,0.96168271723385,0.00378382897869344,0.00503950505750201,0.00732687535769273,0.00926293790366815,0.00398889336113717,0.00216106480579734,0.00149248749232187
"ART002930194","청소년의 유년기 무효화 환경이 비자살적 자해에 미치는 영향 간에 고통 감내력 부족과 비자살적 자해 결과기대의 이중매개 효과","송지숙;구본용",2023,"등재","교과교육학",0.00141131132516901,0.000427837693436017,0.00409387074810877,0.0091144816352458,0.00286208709907221,0.00118519660055678,0.964348344464834,0.00755806251903127,0.00230436024619842,0.00669444766834845
"ART002953873","자해와 자살행동 메타분석 연구 개관: 생물심리사회모델에 따른 위험 및 보호요인을 중심으로","김성연;양모현;박효은;김지윤;이동훈",2023,"등재","교육상담",0.00116242342875435,0.00601033517114267,0.00296388065724633,0.00159645981638651,0.00621313827549895,0.00789513210388598,0.00666786844733908,0.00170633758806141,0.95947781653827,0.00630660797341473
"ART002958143","청소년의 비자살적 자해에 관한 연구동향 -국내학술지 중심-","김정숙;홍상욱",2023,"등재","학제간연구",0.000856836669083725,0.00422318604264976,0.00186103237994756,0.000953348860431796,0.00368450833176404,0.00935843595743083,0.00333235600172277,0.000932896928818293,0.971242102813516,0.0035552960146352
"ART002958198","발달장애 아동·청소년의 도전적 행동이 음악치료사의 심리적 소진에 미치는 영향: 자기 효능감과 소명의식 조절효과를 중심으로","최안나;황은영",2023,"등재","음악심리학/치료학",0.00283005480188522,0.00455312290781704,0.00342881268757358,0.959515061543571,0.0023257649355459,0.00347863731678488,0.0176906007908046,0.00217292714738113,0.00138608580252981,0.00261893206610678
"ART002962086","청소년 자해, 자살 사고, 자살 시도 경험에 대한 질적 연구","박경은;이동훈",2023,"등재","심리과학",0.145093788037198,0.00444296933555618,0.00598291260114503,0.00277056851623086,0.00608881684158252,0.821466433352073,0.00271609376676319,0.00216533688022031,0.00758703231393669,0.00168604835529388
"ART002966200","고등학교 청소년들의 심리적 특성에 따른 비자살적 자해행동의 차이: 잠재 프로파일 분석을 중심으로","김명화;이창현",2023,"등재","심리과학",0.00240734219358673,0.00423220148757647,0.00813592684718477,0.0051076079833585,0.574579372226012,0.00740446206292711,0.0323686442142907,0.00256287408179516,0.00931553983833109,0.353886029064937
"ART002971116","청소년용 비자살적 자해 신념 척도의 개발 및 타당화","정미림;이영순",2023,"등재","심리과학",0.000956537295683228,0.00266382670534865,0.00134296142019267,0.00208149532054215,0.00336058837121649,0.00250785288535575,0.0128647642432792,0.000835965468055056,0.00702888803310317,0.966357120257224
"ART002980246","키워드 네트워크 분석을 통해 살펴본 청소년 자해에 대한사회적 인식 연구","장벼리",2023,"등재후보","청소년학",0.00320368646642289,0.00937375034110761,0.00614217265007235,0.00261057235835733,0.423857420861843,0.0298115808683626,0.00801698893315861,0.00307043254354574,0.507881464252803,0.00603193072432607
"ART002988636","청소년이 지각하는 부모의 심리적 통제, 정서조절곤란, 비자살적 자해간의 관계에서 마음챙김의 조절된 매개효과","황수정;정현희",2023,"등재","기타사회과학",0.00182867010635967,0.000631356041347082,0.0060170663417203,0.0140766767434074,0.00345243335583959,0.00164795361382895,0.950753087395985,0.0117454104697859,0.00243888276438422,0.00740846316734163
"ART002988871","토픽모델링을 활용한 ‘자해’관련 유튜브 댓글의 내용분석","권경인;신성미",2023,"등재","교과교육학",0.00158676443842754,0.00224602614951196,0.00349167437526503,0.00158949262826118,0.965560367443107,0.0139731037228187,0.00361154103071646,0.0012604972806595,0.00448719443789824,0.00219333849333419
"ART002990255","청소년 자살의 보호요인에 관한 델파이 연구: 생물심리사회적 접근을 바탕으로","양모현;박효은;이주영;이동훈",2023,"등재","심리과학",0.00332835666439067,0.387323594960857,0.00449716877899948,0.00323539011286126,0.0151806967553779,0.0527301409891298,0.00264877875492572,0.00341043174467607,0.522259638084472,0.00538580315430997
"ART002990604","학교모래놀이 집단상담이 자해경험이 있는 초등학생의 자아개념, 자해 기능, 자살사고에 미치는 효과 예비연구","전문주;이호경;안운경",2023,"등재후보","상담심리/심리치료",0.0030431084054997,0.00463806088779297,0.00393578077089743,0.955117780764405,0.00276625673792541,0.00409937765583566,0.0197561458120573,0.0022450715157474,0.00154319150788205,0.00285522594195725
"ART002996105","청소년 비자살적 자해 관련 질적연구 동향","정수연;이지연",2023,"등재","교과교육학",0.00230467211502042,0.00580154329720675,0.00304932019715136,0.00116340565005535,0.00561640878973317,0.179287108707023,0.00236275675544249,0.000970773057741273,0.796338952952586,0.00310505847803962
"ART003005329","비자살적 자해를 겪는 우울증 청소년의 미술치료 사례연구","강지연;김태은",2023,"등재","심리과학",0.0939786192234574,0.0297563051195133,0.182609993584956,0.0277884233941474,0.0172106247944941,0.46921824033477,0.0275206609571053,0.13941324133627,0.00839325318299055,0.00411063807229691
"ART003008354","청소년의 또래관계스트레스와 비자살적자해의 관계: 적응적 인지적 정서조절에 의해 조절된 자기비난의 매개효과","박영순",2023,"등재","청소년복지",0.00139876834791054,0.000442340258049887,0.00420212048213715,0.0119203969874441,0.00326687563844295,0.00102958782342645,0.961224710553225,0.00823404745971856,0.00184442546786233,0.00643672698178247
"ART003016182","위기청소년 지원기관 이용자의 자살 생각에 영향을 미치는 요인","윤소현",2023,"등재","기타사회과학",0.00932724433505336,0.384377808927801,0.0277061802360039,0.0156603699330763,0.0138061703434973,0.0148636527429154,0.0222730302380944,0.496325525479207,0.0109855334147748,0.00467448434957697
"ART003030799","정서 반응성이 청소년의 비자살적 자해동기에 미치는 영향: 부정 긴급성과 정서조절곤란의 이중매개효과","이현주;이영순",2023,"등재","심리과학",0.00163507801373046,0.00317500690677153,0.00269943660630806,0.00508212356239271,0.00487776925611529,0.00278593460962714,0.0558994607453352,0.00239121818086455,0.00677548963864334,0.914678482480212
"ART003031100","내면화된 수치심, 고통감내력이 비자살적 자해에 미치는 영향: 회피-분산 정서조절양식의 조절된 매개효과","최미량;이자영",2023,"등재","교육상담",0.00189441596400758,0.00145624323245945,0.00464871260448253,0.0123531771453962,0.00464971169718948,0.00172606195578543,0.798302082323626,0.00947303678675741,0.00446318635630197,0.161033371933994
"ART003042435","심리 외상을 경험한 중도입국청소년의 위기 개입적 표현예술치료 사례연구","서현주",2023,"등재","특수교육",0.00329770373298057,0.00227290025776092,0.00453093848854799,0.00118339565828766,0.00388773693401047,0.978623910747206,0.000980790574629453,0.000694147498107817,0.00382968001638816,0.000698796092081
"ART003043870","아동기 애착 외상이 여자 청소년의 자해 경험에 미치는영향: 정신화 매개효과를 중심으로","최상순;권해수",2023,"등재","상담심리/심리치료",0.00359538469564743,0.0045667622429458,0.00393799744439389,0.930485836215818,0.00288404605411144,0.00350365034039433,0.0419486710961087,0.00357141913211777,0.00167361464019667,0.00383261813826606
"ART003053389","청소년 비자살적 자해 치료 프로그램 개관","장선희;신효정",2024,"등재","심리과학",0.00100892151786526,0.00445658860008384,0.00247348598138364,0.00123205460096901,0.00411859557174101,0.00825565386427064,0.00479293863937517,0.00119215304821129,0.967874965763981,0.00459464241211902
"ART003066548","청소년 정신건강 문제 유형화 연구: SDQ-Kr의 활용","김신아;강주연",2024,"등재","학제간연구",0.00220516487451722,0.00156808091664276,0.97537284989268,0.00180123895477371,0.00360803950227819,0.00580626033862827,0.00462537829288625,0.0023699054626922,0.00171566869160309,0.000927413073297581
"ART003070710","비자살적 자해행동 청소년의 푸드아트테라피 사례","양정하;이미나",2024,"등재후보","청소년학",0.0048829472673192,0.00358721484411975,0.933627800716899,0.00455903949178157,0.00759254183367193,0.0203946406230453,0.0127197412578839,0.00580635256409191,0.00444460824787446,0.0023851131533129
"ART003072783","비자살적 자해 여자 청소년 대상 상담경험에 관한 합의적 질적 연구: 학교 상담자의 경험을 중심으로","윤예진;박재연",2024,"등재","기타사회과학",0.00836708134701941,0.00394771945201783,0.00586207943933609,0.00230242084839911,0.00596885535906035,0.962479131798323,0.00220794307583447,0.00140438936656552,0.00602229528597287,0.00143808402747044
"ART003074608","비자살적 자해 청소년 자녀를 둔 어머니의 경험에 관한 현상학적 연구","양은륜;정문경",2024,"등재","교육상담",0.00361838507412999,0.00239246780857284,0.00472957102897602,0.00185840583640937,0.0064328974425701,0.972014525152016,0.00173934516222783,0.000916260308206099,0.00505034467328337,0.0012477975136081
"ART003081877","코로나19 상황 속 청소년의 지각된 스트레스와 비자살적 자해의 관계에서 가족관계와 자아존중감의 다중가산조절효과","김동현;서동현",2024,"등재","기타사회과학",0.00439780229424844,0.003203194634682,0.0109448178584083,0.0108058150711347,0.00412480124820227,0.00236339155765225,0.388214532355033,0.56818654599888,0.0028681499123271,0.00489094906943153
"ART003084205","청소년의 비자살적 자해가 자살적 자해로 이행 및 중단된 경험에 대한 연구","박경은;이동훈",2024,"등재","심리과학",0.00302417507047851,0.00290213967490006,0.00431882617400762,0.00149539577185341,0.00486578202441748,0.971714331524793,0.0014171703843965,0.000782354063691979,0.00834545510120697,0.00113437021025529
"ART003084215","다변량 분석방법을 이용한 청소년의 비자살적 자해사고 및 자해행동 예측","정미림;이상인;이영순;김종완",2024,"등재","심리과학",0.00367713241508761,0.00240589547773056,0.939405298901441,0.00588281481506781,0.00687148652310956,0.00789546155832049,0.0217482324192284,0.00595064138054641,0.00307749238680718,0.00308554412266064
"ART003086585","비자살적 자해 청소년의 개인 미술치료 질적 사례연구","이승정;신형미;천세나;정여주",2024,"등재","심리과학",0.0964990951917288,0.0053475943090078,0.15930043601508,0.00474159548601706,0.00828610973864092,0.708511992357303,0.00475465688693009,0.00383919718171868,0.0068822620108408,0.00183706082273255
"ART003091062","남자 청소년의 자해 경험에 관한 현상학적 연구","김동례;장수미",2024,"등재","사회복지학",0.00459576175577561,0.00459187836433167,0.00802161627554228,0.00226844367347363,0.00594022552311329,0.964518536879071,0.00180824082326099,0.00121519830988802,0.00563582112104258,0.00140427727450038
"ART003094035","학교 밖 청소년의 비자살적 자해와 자살생각에 따른 잠재계층 분류 및 영향요인","김동현;신나은",2024,"등재","청소년복지",0.00316141020458483,0.00227515397149608,0.954582628341947,0.00293286784380924,0.00707304421862629,0.00840017918448239,0.0109834906657728,0.00604522499096751,0.00291275363108858,0.00163324694722584
"ART003102852","후기청소년이 지각한 정서 무효화와 자해 간의 관계: 스트레스의 매개효과를 중심으로","유안나;신성만",2024,"등재","기타사회과학",0.00173801238264282,0.000542971042217805,0.0047629653173485,0.0107076196035718,0.00356080953796363,0.00133808286578831,0.956945101507551,0.00891955691009616,0.00239726939015172,0.00908761144266794
"ART003108400","임상군 청소년의 반복적인 자해 경험에 대한 연구","이윤주;이계성",2024,"등재","학제간연구",0.0167640463350395,0.00654648124650639,0.236587764790463,0.0051702031699958,0.0167825879535209,0.688871754992955,0.00692032277082868,0.00398023030017901,0.0149328125720651,0.00344379586844673
"ART003109119","청소년의 스트레스가 자해행동에 미치는 영향: 사회적 지지에 의한 불안의 조절된 매개효과","박영숙;유주영",2024,"등재","학제간연구",0.00305004498659014,0.00374567620577898,0.00413024095358133,0.00238970321153536,0.0019220199688717,0.00189772906467972,0.0192047279220034,0.961251157809851,0.00135164717362632,0.00105705270348275
"ART003109234","청소년 자해 보호요인 연구: 생물심리사회적 관점에서 자해 및 자살행동 경험이 있는 청소년 인식을 중심으로","양모현;박효은;이동훈;이화정",2024,"등재","학교/교육심리",0.000799863438545239,0.00437118270716494,0.00200759361467538,0.00112790414496286,0.00392578558882299,0.00713031944580045,0.00396582243991514,0.00102744573481399,0.971599694067686,0.0040443888176127
"ART003114199","청소년의 정서적 학대 경험과 비자살적 자해의 관계: 자기체계손상과 정서조절곤란의 매개효과","김명진;하정희",2024,"등재","교육학",0.00116980590646753,0.000341692662383913,0.00323458464677794,0.00915477831505278,0.00234485947925133,0.000824538993076686,0.96781017474221,0.00680691577661849,0.00164124515896804,0.00667140431919326
"ART003116301","청소년이 지각한 스트레스와 학교적응의 관계에서 자아존중감 불안의 매개효과 : 자해 비자해 집단 비교","김영화;최진아",2024,"등재","상담심리/심리치료",0.00433558435298539,0.00369037709052533,0.013030492222202,0.0185732146770682,0.00528275524159246,0.00229697294055639,0.540296459973268,0.401802877996111,0.00345497735132254,0.00723628815436792
"ART003118190","사이버폭력 실태 및 피해자 보호 강화 방안 - 사이버 불링(Cyber-bullying)을 중심으로 -","신혜진",2024,"등재","형사정책",0.00172897902259348,0.982413979296617,0.00128882262495133,0.00214926470644991,0.00148164155560222,0.00295112535163931,0.000712362277914939,0.00202921317670261,0.00385765646149364,0.00138695552603584
"ART003120037","청소년 자살 위험요인: 생물심리사회모델에 기반한 델파이 연구","김성연;이보라;이주영;이동훈",2024,"등재","심리과학",0.00127308098364473,0.00235327890925008,0.00360668892358017,0.00170484264180538,0.968082851422306,0.00609312976301343,0.00548930657965776,0.0014287560444978,0.0070088714199085,0.00295919331233627
"ART003120111","자살 청소년 지인들의 경험을 통해 살펴본 청소년 자살 위험요인에 관한 질적 연구","이상하;경서하;이동훈",2024,"등재","심리과학",0.0109032870864233,0.0192400036464258,0.0101763024443883,0.00480706704947086,0.520519930779621,0.350626897124782,0.0087379039891631,0.0037085438388222,0.0648062860508837,0.00647377799002018
"ART003121927","청소년의 부적응적 완벽주의와 비자살적 자해의 관계에서 자기자비와 자기비판의 매개효과","이정훈;장은비",2024,"등재","기타사회과학",0.00942150031728825,0.00544231390707535,0.012418220985557,0.198979230070673,0.00653445145542581,0.00517290128188641,0.703277415368388,0.0405784038121178,0.00543773547399539,0.0127378273275936
"ART003134476","자해의 원인과 해석에 관한 연구 : 청소년 자해동기요인을 중심으로","한정석;이세온",2024,"등재","학제간연구",0.00579324192624876,0.677236739154688,0.00782215605511949,0.00951727915353214,0.0173040320896443,0.00931297908006224,0.0165622255911585,0.0121349471840804,0.0164761419066807,0.227840257858786
"ART003135534","복합외상이 비자살적 자해에 미치는 영향: 정서조절곤란의 매개효과와 매개변인의 하위요인 탐색","이정민",2024,"등재","상담심리/심리치료",0.00216505008774291,0.00068248695668291,0.00535154607662043,0.0197580613373398,0.00365663243642816,0.00147728670719496,0.947599053849929,0.00878076233826357,0.00232608153442877,0.00820303867536924
"ART003137901","학생의 마음건강 향상을 위한 학교 기반 통합지원체계 개관: 심리학자의 역할과 방향 제안","어유경;도례미;강지현",2024,NA,"심리과학",0.00268631580898075,0.972419891030808,0.00187403810134827,0.00284603443155415,0.00245148018292567,0.00700493930215576,0.000928413741070107,0.00249735879364789,0.00555272542225385,0.00173880318525551
"ART003140151","생물심리사회이론에 기반한 자해의 위험요인 연구: 청소년 관점을 중심으로","양모현;이보라;이동훈;이화정",2024,"등재","심리과학",0.00109933720598719,0.00414520091089581,0.0027591639279241,0.00190455555589944,0.00708147731754174,0.0072393277347946,0.0138025560220282,0.00184845934534262,0.950664216467102,0.00945570551248451
"ART003140158","코로나-19 이전, 도중 및 이후 청소년과 초기성인의 자해 행동 추이: 텍스트마이닝 접근","김서영;정의정;엄태윤;이동귀",2024,"등재","심리과학",0.975608863651916,0.00275258555706845,0.00275133019842822,0.002359697776735,0.00182576105844156,0.006825451900143,0.00312172941472115,0.00261739573814855,0.0011360962586428,0.00100108844575559
"ART003140159","미디어와 주변인을 통해 접한 자해 경험이 청소년 자해 및 자살행동에 미치는 영향","이보라;김성연;이동훈",2024,"등재","심리과학",0.00312480921853576,0.00374322868503446,0.00984128306094034,0.00424442295415162,0.934904508086549,0.0131259620579314,0.0149756938213954,0.00349323714285147,0.00741282551098751,0.00513402946162389
"ART003141960","청소년의 성별에 따른 부모양육태도 하위요인과 자해 간의 관계에 관한 연구","정규형;김이슬;이미영;우현재",2024,"등재","사회과학일반",0.934039299404275,0.00508939357096701,0.0116533242377787,0.00709784604147018,0.0043626241145392,0.0124486907065468,0.0115284587431156,0.00854843357587982,0.00283613683885547,0.00239579276657284
"ART003148672","청소년의 비행경험이 자해행동에 미치는 영향: 우울에 의한 부정적 자아인식의 조절된 매개효과","박영숙;유주영",2024,"등재","학제간연구",0.00302680938938243,0.00398103126891812,0.00437793107429041,0.00239440689824123,0.00192405023716507,0.00203806601364436,0.0161609465706473,0.963765853046891,0.00135790932517474,0.00097299617564534
"ART003153128","청소년의 일상생활 스트레스가 비자살적 자해에 미치는 영향에서 한부모가정 여부에 따른 불안의 조절된 매개효과","이래혁",2024,"등재","스트레스생리학",0.247336259909196,0.0080968776633175,0.0178259649814145,0.0223210071067593,0.00826491647537626,0.00976978226467321,0.286296033293618,0.387723772949613,0.00443414671377816,0.00793123864225478
"ART003159229","나일락(樂) 프로그램(아동청소년의 자해예방을 위한 초단기간 변증법적 행동치료 기술 훈련)의 나이, 성별, 자해 경험 여부, 프로그램 시행 방법에 따른 효과성 분석","이제정;정승원;신철규;김현정;박선규;노인영;이종국;오근;서희영",2024,"등재","정신신체의학/자문조정정신의학",0.00311822328776504,0.00208265452171035,0.964225189799842,0.00317527239626068,0.00478009656086636,0.007602047345192,0.00793356860647951,0.00357617627380652,0.00215277169597244,0.00135399951210587
"ART003159742","청소년 위기수준 결정, 위기결과 및 자해행동 유형 분석","박현정;정유라;김미라",2024,"등재","상담심리/심리치료",0.002111016749171,0.00169704405104439,0.972118578213512,0.0021807082481162,0.00396105241228275,0.00568395365223415,0.00644839194546702,0.00288177232385475,0.00183940187781424,0.00107808052650367
"ART003168872","전문상담교사가 인식한 비자살적 자해 청소년 상담의 어려움에 관한 개념도 연구","신진경;김희정",2025,"등재","교육학",0.00762404543987915,0.148392867858179,0.0131944710362168,0.00945678813567442,0.0084386560572091,0.605500951190337,0.0106421191234407,0.00405677367396805,0.114603174173609,0.0780901533114864
"ART003170917","중학생과 고등학생의 성별에 따른 위기청소년의 비자살적 자해 예측요인 탐색: 머신러닝 및 네트워크 분석을 활용하여","윤다은;엄연용;송원영",2025,"등재","기타사회과학",0.00257466434831747,0.00401810592218284,0.00928654678779756,0.00566507256702604,0.926216048761192,0.0102522187618321,0.0225015262877911,0.00393066220975687,0.00802431349206106,0.00753084086204218
"ART003171612","청소년의 자해 경험","염미정;여한구",2024,"등재후보","정신분석학/분석심리학",0.00455973632847869,0.00221831843755095,0.00419924270419447,0.00151452171269355,0.00410872936464067,0.975162852184551,0.00151234999844672,0.000950320924828371,0.00483673790563079,0.000937190438984667
"ART003172521","미술치료사의 비자살적 자해 청소년 미술치료 경험에 관한 질적 연구","안수진;박은선",2025,"등재","심리과학",0.00311577829698854,0.00254581746219263,0.00375051294560885,0.00160167132196462,0.0039041977080837,0.977691030894224,0.00132143040741008,0.000790510242800705,0.0043866995236572,0.00089235119706998
"ART003173543","아동·청소년 성폭력 피해자 영상녹화물의 증거능력 특례 법개정론 - 2차피해로부터 피해자 보호와 피고인 방어권 보장의 정당한 균형 검토 -","김한균",2025,"등재","형사정책",0.00191911117963343,0.979932725480275,0.00139107585850994,0.00228266362637514,0.00165595388056206,0.00357323178422895,0.0008060876532241,0.00210642706576661,0.00466233162288117,0.00167039184854417
"ART003174368","비 자살적 자해가 자살 위험성에 미치는 영향: ADHD와 수면량의 조절된 조절 효과","최한나;임나영",2025,"등재","학제간연구",0.00735859602457425,0.00577246428024506,0.0149364323818359,0.00845926555203672,0.00550752952383189,0.0038225794214401,0.114354594994583,0.829163023847265,0.00426978688484552,0.00635572708934222
"ART003178165","청소년의 자해 과정 및 멈춤 과정에 대한 질적연구","임재연",2025,"등재","교육학일반",0.00301033014945252,0.00287631737776994,0.00435107072970217,0.00136122651550794,0.00682155673403243,0.97316957764929,0.00123655378210441,0.000848299122838226,0.0054307385481087,0.00089432939119288
"ART003184842","부모의 심리적 통제가 청소년의 비자살적 자해에 미치는 영향: 정서인식명확성과 인지적 회피의 이중매개효과","이주연;김정민",2025,"등재","기타사회과학",0.00274244743895991,0.00311856056691702,0.00336923865408863,0.894015820503663,0.00294720765004142,0.00275007321651323,0.0804686492882308,0.00337704549157923,0.0016797566647997,0.00553120052520715
"ART003186068","청소년의 비자살적 자해가 자살위험성에 미치는 영향에서 보호요인의 조절효과: 성별 비교를 중심으로","유지희",2025,"등재","사회복지학",0.00489864306721618,0.0024393492494177,0.766064680515583,0.0131594656239071,0.00745331328841158,0.00699132671202754,0.16927626166759,0.0203542842522898,0.00419960759608135,0.0051630680274762
"ART003194659","SNS모방충동이 자해의도에 미치는 영향:  청소년 자해동기요인을 중심으로","이세온;이정민;한정석",2025,"등재","경찰행정",0.00304102975773671,0.00417209023032641,0.00426153949348633,0.00199898560007519,0.00201249666001649,0.00218352876947354,0.0122203565240592,0.967856257096308,0.00136958779031354,0.000884128078204985
"ART003197611","청소년이 지각한 부모-자녀 간 의사소통이 자해 행동에  미치는 영향: 인지적 정서 조절의 매개효과를 중심으로","이옥순;김규리",2025,"등재","교과교육학",0.00136600379988871,0.000406971436504474,0.00311851294584713,0.00987983342991543,0.00253159676293939,0.000915989045534939,0.964695921678057,0.00748258316006799,0.00176613433961126,0.0078364534016331
"ART003202764","청소년 내담자의 자해 행동에 대한  여성청소년동반자의 체험분석","박은향",2025,"등재","교과교육학",0.00481988098014385,0.00305394705495666,0.00544228259093794,0.00226579856428094,0.00638788579055171,0.967290164596827,0.00227844772531948,0.00125108049087875,0.00584794463211297,0.00136256757399074
"ART003206520","마음건강 증진을 위한 도덕교육 방안 연구 -비자살적 자해 예방을 중심으로-","권재은",2025,"등재","교육학",0.00601523077382744,0.823213528909597,0.00459487731006967,0.126919841692076,0.00455123273863211,0.00868684771580267,0.00740914453361083,0.00553926697642082,0.00853113610502757,0.00453889324493591
"ART003212221","감정표현불능증이 청소년의 비자살적 자해에 미치는 영향: 부모에 의한 학대경험의 조절효과","박상미",2021,"미등재","상담심리/심리치료",0.00382699639817974,0.00558502630387127,0.00472705426092901,0.92359984261679,0.00369818421985703,0.00505063514877978,0.0432552360769535,0.00399437091976511,0.00228417502062013,0.00397847903425446
"ART003212283","비자살적 자해와 자살의 유사성, 차별성, 연속성에 관한 질적연구: 학교상담자의 경험을 기반으로","김성연;박효은;이보라;이동훈",2025,NA,"심리과학",0.00483168607340118,0.00438287190925179,0.0080948757489337,0.0056851093846204,0.289375546809329,0.665781164561684,0.00563159729421128,0.00194899864549601,0.0110101422757674,0.00325800729730554
"ART003218395","청소년의 주의력결핍 과잉행동과 비자살적 자해의 관계에서 학교부적응의 매개효과: 성별 비교","하수정;홍유나;김한솔",2025,"등재","청소년복지",0.100438555805159,0.00995195578277487,0.336781625160109,0.0985266450291326,0.0091062217672098,0.0101452688152934,0.316705120285191,0.102987573825511,0.00446663560669182,0.0108903979229274
"ART003218547","중학생의 대인관계스트레스와 비자살적자해와의  관계에서 반추의 매개효과","김윤정;김윤희",2025,"등재","교과교육학",0.00128195094425363,0.000374768519308256,0.00374311656123887,0.00807499949855748,0.00281488987488789,0.000959090288022092,0.966484837146869,0.0078731996426135,0.00183401420873114,0.00655913331551817
"ART003222531","청소년상담자용 자해상담 역량 척도 개발 및 타당화","김지연;유현실",2025,"등재","교육학",0.00137736262333972,0.00840467861976894,0.00237921224345732,0.00197953926034489,0.00552424907266621,0.0177373420430187,0.00823786560770253,0.00109514272856348,0.610879637567682,0.342384970233456
"ART003222538","청소년의 정서적 학대경험과 비자살적 자해신념의 관계: 단절․거절도식과 자해에 대한 사회적 노출의 조절된 매개효과","양정인;이동형",2025,"등재","교육학",0.00110253487575151,0.000364961675111525,0.00325211537632934,0.0100553592315849,0.0023441795778634,0.000804509877374441,0.965334413804457,0.00627609712024291,0.00171488636199026,0.00875094209929434
"ART003225565","고립ㆍ은둔 청년의 자살 및 자해 생각에 영향을 미치는 요인","권혜림",2025,"등재","사회과학일반",0.00174873138973205,0.00249586105233808,0.00502186929471429,0.00199640957014902,0.967204107701324,0.0062290358594255,0.00587609377750904,0.00253107874841756,0.00445193059170157,0.00244488201468873
"ART003225738","청소년의 학교생활 스트레스가 비자살적 자해에 미치는 영향: 정서조절곤란의 매개효과","허정연;성경주",2025,"등재","기타예술체육",0.00332981510964146,0.00387454100058441,0.00610980744865666,0.642203362080265,0.00497913128709959,0.00319837871983828,0.272694179239176,0.00523577434093512,0.00345069150701339,0.0549243192667902
"ART003228040","청소년 비자살적 자해(NSSI)에 대한 기독교 병리학적 진단","이은혜;김규보",2025,"등재","목회상담학",0.00379681073807915,0.00220308878417911,0.00303607676920682,0.00111201874488732,0.00328344583384094,0.979861897027709,0.000958165494730444,0.000647312626582562,0.00434898057246549,0.000752203408319582
